content,link,title
"Maybe you squinted last night until 3am with the flickering light of your $9.90 Ikea lamp only to finish the latest novel by Nicole Krauss. Maybe you got so inspired last night, you didn’t go to bed at all and the day light hit you at 7.15 am like a hammer making you realize it’s time to shower off the writer’s sweat and go to your day job. Maybe you already developed a chronic wrist pain because you believe keyboards kill creativity and scribble your Bukowski-inspired novel with tiny neat handwriting into your green mole skin day by day. And maybe just your bookworm Bushwick heart desires to slowly melt into a chair as you’re listening to a well written poem while the fire patiently consumes the forest wood in the fireplace…,In any case, you should have been there! Or if you fit the description above, you probably were there… On Fireside Follies reading series no. 1 on Saturday in Fireproof, Bushwick.,Masterminds behind the project, Eric Nelson and Mike Lala, are making sure to deliver every third Saturday each month, almost to your Bushwick living room, the finest that has been written lately.,So was the case on Saturday when we heard Justin Richards’ deep mind tape.,Matt Zing’s poetry., riding a motorbike and eventually refusing to be just another older woman., unveiling the secret life of a Bed-Stuy dominatrix.,And the night’s headliner, ,, capturing everyone’s attention with a smoothly written piece about a schoolgirl’s first love.,Bushwick Finest Reading Series, every 3, Saturday each month,119 Ingraham St (At Porter Ave), Bushwick, Morgan L",http://bushwickdaily.com/2010/10/who-reads-by-the-fire/,who reads by the fire.
,http://bushwickdaily.com/2010/10/long-way-empire/,long way empire.
,http://bushwickdaily.com/2010/10/long-way-empire/,long way empire.
" ,Happy Columbus Day everyone!",http://bushwickdaily.com/2010/10/which-one-of-the-bushwick-twins-would-you-date/,which one of the bushwick twins would you date?
" ,Happy Columbus Day everyone!",http://bushwickdaily.com/2010/10/which-one-of-the-bushwick-twins-would-you-date/,which one of the bushwick twins would you date?
,http://bushwickdaily.com/2010/10/questions-being-posed-answers-being-prepared/,questions being posed. answers being prepared.
,http://bushwickdaily.com/2010/10/questions-being-posed-answers-being-prepared/,questions being posed. answers being prepared.
,http://bushwickdaily.com/2010/09/bushwick-end-of-death/,bushwick. end of death?
,http://bushwickdaily.com/2010/09/bushwick-end-of-death/,bushwick. end of death?
,http://bushwickdaily.com/2010/09/find-me-a-horse-in-bushwick/,find me a horse in bushwick.
,http://bushwickdaily.com/2010/09/find-me-a-horse-in-bushwick/,find me a horse in bushwick.
"<strong>Address: </strong>1087 Flushing Ave, Brooklyn NY 11237,<strong>Metro: </strong>Morgan (L), Central Ave (M),<strong>Phone:</strong> 718-417-1616,<strong>Hours: </strong>8am-9pm,<strong>Website: </strong><a href=”http://www.shopsattheloom.com/” target=”_blank”>http://www.shopsattheloom.com/</a>,<a href=”http://www.facebook.com/ShopsAtTheLoom?ref=ts” target=”_blank”><img class=”size-full wp-image-9238 alignleft” title=”facebook” src=”http://bushwickdaily.com/wp-content/uploads/2012/04/facebook.png” alt=”"" width=”32″ height=”32″ /></a>,&nbsp;,&nbsp;,[mappress mapid=""62""]",http://bushwickdaily.com/2009/05/the-loom-gallery-an-unlikely-public-gallery-space-in-the-loom/,The Loom Gallery: An Unlikely Public Gallery Space in the Loom
"<strong>Address: </strong>1087 Flushing Ave, Brooklyn NY 11237,<strong>Metro: </strong>Morgan (L), Central Ave (M),<strong>Phone:</strong> 718-417-1616,<strong>Hours: </strong>8am-9pm,<strong>Website: </strong><a href=”http://www.shopsattheloom.com/” target=”_blank”>http://www.shopsattheloom.com/</a>,<a href=”http://www.facebook.com/ShopsAtTheLoom?ref=ts” target=”_blank”><img class=”size-full wp-image-9238 alignleft” title=”facebook” src=”http://bushwickdaily.com/wp-content/uploads/2012/04/facebook.png” alt=”"" width=”32″ height=”32″ /></a>,&nbsp;,&nbsp;,[mappress mapid=""62""]",http://bushwickdaily.com/2009/05/the-loom-gallery-an-unlikely-public-gallery-space-in-the-loom/,The Loom Gallery: An Unlikely Public Gallery Space in the Loom
"134 Wyckoff Avenue,Dekalb Ave (L train),7 am-11:30 pm,347.425.8830,[mappress mapid=""23""]",http://bushwickdaily.com/2009/03/guadalajara-de-dia-1-corp-massive-selection-of-mexican-cuisine/,Guadalajara de dia 1 corp.: Massive Selection of Mexican cuisine
"134 Wyckoff Avenue,Dekalb Ave (L train),7 am-11:30 pm,347.425.8830,[mappress mapid=""23""]",http://bushwickdaily.com/2009/03/guadalajara-de-dia-1-corp-massive-selection-of-mexican-cuisine/,Guadalajara de dia 1 corp.: Massive Selection of Mexican cuisine
": 12 Grattan St, Brooklyn,: Morgan Ave (L),: mon-tue 4pm-2am, wed-fri 4pm-4am, sat 2pm-4am, sun 2pm-2am,: 718.366.6311,: ,
,[mappress mapid=""41""],
							",http://bushwickdaily.com/2009/02/pine-box-rock-shop/,Pine Box Rock Shop
": 12 Grattan St, Brooklyn,: Morgan Ave (L),: mon-tue 4pm-2am, wed-fri 4pm-4am, sat 2pm-4am, sun 2pm-2am,: 718.366.6311,: ,
,[mappress mapid=""41""],
							",http://bushwickdaily.com/2009/02/pine-box-rock-shop/,Pine Box Rock Shop
": 941 Willoughby, Brooklyn, NY 11221,Myrtle (J,M,Z),Open 7 days a week, Mon-Fri 8am to 8am and Sat-Sun 9am to 8pm.,(718) 484-0980,
,[mappress mapid=""17""]",http://bushwickdaily.com/2009/02/little-skips/,Little Skips: Cute Coffee Shop Where the Creatives Hang Out
": 941 Willoughby, Brooklyn, NY 11221,Myrtle (J,M,Z),Open 7 days a week, Mon-Fri 8am to 8am and Sat-Sun 9am to 8pm.,(718) 484-0980,
,[mappress mapid=""17""]",http://bushwickdaily.com/2009/02/little-skips/,Little Skips: Cute Coffee Shop Where the Creatives Hang Out
